ID;Host ID;Host Response Rate;Host Listings Count;Host Total Listings Count;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Zipcode;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Guests Included;Extra People;Minimum Nights;Maximum Nights;Number of Reviews;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;Reviews per Month;Geolocation;Features
14307735;34800735;100;2;2;universidad;centro;28004;40.42429093653642;-3.7054205268590312;other;entire home/apt;2;1;0;1;38;266;1140;1;10;7;26;0;94;10;10;10;10;10;9;strict;1.0;40.42429093653642, -3.7054205268590312;0
17039125;2109312;100;1;1;universidad;centro;28004;40.42534495398024;-3.703931470326933;apartment;private room;2;1;0;1;35;245;1050;1;10;1;3;1;100;10;10;10;10;8;8;flexible;0.71;40.425344953980236, -3.7039314703269324;0
16374079;10019631;100;2;2;universidad;centro;28004;40.42102140566861;-3.706190265830144;apartment;entire home/apt;2;1;1;1;53;371;1590;1;18;2;1125;1;100;10;10;10;10;10;10;moderate;0.37;40.421021405668604, -3.7061902658301435;0
17587042;20437708;100;2;2;universidad;centro;28004;40.42370854455517;-3.709236401306984;apartment;entire home/apt;2;1;1;1;50;350;1500;2;0;3;1125;1;100;10;10;10;10;10;10;strict;1.0;40.42370854455517, -3.709236401306984;1
14342441;87852087;100;1;1;universidad;centro;28004;40.4270113826969;-3.711727930658356;apartment;entire home/apt;2;1;1;1;65;455;1950;1;0;3;31;17;96;10;10;10;10;10;9;flexible;3.0;40.4270113826969, -3.7117279306583555;0
7726090;40596588;100;1;1;universidad;centro;28004;40.42911793927438;-3.7040656755094417;apartment;entire home/apt;3;1;1;1;35;245;1050;2;20;7;363;12;88;9;9;10;10;10;9;moderate;0.81;40.42911793927438, -3.7040656755094417;0
3488920;17568568;100;2;2;universidad;centro;28004;40.42247970650441;-3.701960486426579;apartment;entire home/apt;4;1;1;2;67;469;2010;2;15;3;1125;36;89;10;9;10;9;10;8;strict;1.15;40.42247970650441, -3.701960486426579;0
3670029;10608599;100;1;1;universidad;centro;28004;40.42721160502551;-3.701699700933591;apartment;entire home/apt;4;1;1;1;60;420;1800;1;0;1;1125;14;88;9;7;9;9;9;8;flexible;0.43;40.427211605025505, -3.701699700933591;0
11097880;57633633;100;1;1;universidad;centro;28004;40.42037347147131;-3.703073171363824;condominium;entire home/apt;3;1;1;3;78;546;2340;2;20;3;90;15;100;10;10;10;10;10;10;strict;1.84;40.42037347147131, -3.7030731713638234;1
2234504;11407661;100;2;2;universidad;centro;28004;40.4223659934832;-3.7012584476490953;apartment;entire home/apt;2;1;1;2;45;315;1350;2;15;3;1125;86;94;10;10;9;9;10;10;strict;2.34;40.422365993483204, -3.7012584476490953;0
13233572;31762090;60;1;1;universidad;centro;28004;40.42586277858817;-3.703186554534295;apartment;entire home/apt;2;1;1;1;36;252;1080;1;0;5;1125;8;83;9;9;10;10;10;9;strict;0.78;40.42586277858817, -3.703186554534295;0
9076910;34217435;99;13;13;universidad;centro;28004;40.423389780592245;-3.702307789391372;apartment;entire home/apt;4;1;1;2;79;553;2370;2;40;1;1125;72;97;10;10;10;10;10;10;strict;4.12;40.423389780592245, -3.702307789391372;1
17433087;110305116;100;2;2;universidad;centro;28004;40.42346937331034;-3.7066611983270663;apartment;entire home/apt;2;1;1;1;63;441;1890;1;5;2;5;2;100;10;10;10;10;10;10;moderate;1.71;40.42346937331034, -3.7066611983270668;0
13665156;78676549;100;1;1;universidad;centro;28004;40.421739616882846;-3.7068096112073823;apartment;private room;3;1;1;2;35;245;1050;1;20;1;1125;20;96;10;10;10;10;10;10;flexible;2.14;40.421739616882846, -3.7068096112073823;1
16584008;109332453;90;1;1;universidad;centro;28004;40.42460791783681;-3.70677881671551;apartment;private room;2;1;1;2;35;245;1050;1;0;1;1125;3;100;9;9;10;10;10;10;flexible;1.17;40.42460791783681, -3.70677881671551;0
1777907;9334372;100;1;1;universidad;centro;28004;40.42308320165876;-3.70569063798506;apartment;entire home/apt;5;2;3;3;73;511;2190;2;10;2;9;343;96;10;10;10;10;10;10;moderate;8.31;40.423083201658756, -3.7056906379850596;1
13585476;20922102;100;1;1;universidad;centro;28004;40.425561766241685;-3.709653881688152;apartment;entire home/apt;2;1;1;1;65;455;1950;1;0;3;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.425561766241685, -3.709653881688152;0
8834126;39675644;91;3;3;universidad;centro;28004;40.42663408694217;-3.703425959781688;apartment;entire home/apt;2;1;1;1;45;315;1350;1;15;3;1125;70;92;10;10;10;10;10;9;moderate;3.89;40.42663408694217, -3.703425959781688;0
4104944;21018689;100;1;1;universidad;centro;28004;40.42180868689529;-3.7027998665335926;apartment;entire home/apt;6;1;3;4;99;693;2970;1;0;3;1125;127;89;9;10;10;10;9;9;strict;4.1;40.42180868689529, -3.7027998665335926;0
17653921;2098458;100;2;2;universidad;centro;28004;40.4254908630803;-3.702839956256658;apartment;entire home/apt;2;1;1;1;85;595;2550;1;0;2;1125;2;100;10;10;10;10;10;10;strict;2.0;40.4254908630803, -3.702839956256658;0
5292745;24567489;100;1;1;justicia;centro;28004;40.42602068327967;-3.6985726894267774;apartment;entire home/apt;2;1;1;1;68;476;2040;1;0;1;1125;1;100;10;10;10;10;10;10;flexible;0.04;40.42602068327967, -3.6985726894267783;0
14342329;87848877;89;4;4;justicia;centro;28004;40.42411942285064;-3.6994959625008352;apartment;entire home/apt;2;1;0;2;45;315;1350;1;0;1;1125;30;93;10;9;10;10;10;9;moderate;4.04;40.424119422850644, -3.6994959625008352;0
17652474;100043706;96;1;1;justicia;centro;28004;40.42183734610708;-3.698292597381608;apartment;private room;1;1;1;1;17;119;510;1;0;2;1125;2;90;10;10;10;10;10;9;flexible;2.0;40.42183734610708, -3.6982925973816076;0
13818780;34598812;100;9;9;justicia;centro;28004;40.42067807614416;-3.6996622907632912;condominium;private room;2;4;1;1;25;175;750;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.420678076144156, -3.6996622907632912;0
13887060;76323549;100;7;7;justicia;centro;28004;40.42024676871163;-3.6974834436037143;apartment;entire home/apt;2;1;1;1;79;553;2370;1;5;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.42024676871163, -3.6974834436037147;0
13516227;5259617;100;1;1;justicia;centro;28004;40.42588412598318;-3.699401525015985;apartment;entire home/apt;4;1;1;2;58;406;1740;1;0;1;30;31;94;10;9;10;10;10;10;moderate;4.37;40.42588412598318, -3.699401525015985;0
13759893;24085430;86;11;11;justicia;centro;28004;40.42214144681665;-3.700222077468913;apartment;entire home/apt;6;1;2;3;79;553;2370;2;10;4;1125;4;90;10;10;10;10;10;9;strict;0.49;40.42214144681665, -3.700222077468913;0
1858255;9696587;100;2;2;justicia;centro;28004;40.424674282450354;-3.6999283726840777;apartment;entire home/apt;6;2;2;2;150;1050;4500;4;15;2;1125;105;97;10;10;10;10;10;10;strict;2.83;40.424674282450354, -3.6999283726840777;1
16928117;62638490;100;2;2;justicia;centro;28004;40.42371672224857;-3.6990302897122342;apartment;entire home/apt;2;1;0;1;55;385;1650;1;0;3;1125;4;95;10;10;10;10;10;10;flexible;2.67;40.42371672224857, -3.6990302897122347;0
9553889;49259514;100;6;6;justicia;centro;28004;40.428547218745486;-3.700056442847833;house;entire home/apt;4;2;2;2;350;2450;10500;1;0;15;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.428547218745486, -3.700056442847833;0
11355385;24995622;100;3;3;justicia;centro;28004;40.42411451877125;-3.6999648057075296;apartment;private room;2;1;1;1;25;175;750;1;0;2;1125;93;95;10;10;10;10;10;10;strict;6.96;40.42411451877125, -3.6999648057075296;1
16490391;108286553;100;4;4;justicia;centro;28004;40.42143411493493;-3.699052287789333;house;private room;2;1;1;1;28;196;840;1;10;1;1125;12;87;10;9;10;10;10;9;flexible;4.29;40.42143411493493, -3.6990522877893324;0
12663403;30038835;67;1;1;justicia;centro;28004;40.42356278597519;-3.6991916488905088;apartment;entire home/apt;4;2;2;2;124;868;3720;1;0;5;1125;2;90;9;8;10;10;10;9;strict;0.2;40.423562785975186, -3.6991916488905088;0
13710925;47921505;100;1;1;justicia;centro;28004;40.42322227536506;-3.69706570187625;apartment;private room;1;1;1;1;30;210;900;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.42322227536506, -3.69706570187625;0
1092628;153391;98;10;10;justicia;centro;28004;40.419986179632495;-3.697988237128119;apartment;entire home/apt;4;1;1;2;75;525;2250;2;15;1;1125;149;86;8;9;9;9;10;9;strict;3.18;40.419986179632495, -3.697988237128119;0
3811069;15258781;100;114;114;justicia;centro;28004;40.422254671402;-3.69979729938285;apartment;private room;2;3;1;1;25;175;750;1;5;10;1125;0;94;10;10;10;10;10;9;strict;1.0;40.422254671402, -3.69979729938285;0
597043;1885375;100;3;3;justicia;centro;28004;40.42173133623417;-3.700142207828704;apartment;entire home/apt;3;1;0;1;53;371;1590;1;10;2;1125;269;90;9;9;10;10;10;9;moderate;4.79;40.42173133623417, -3.700142207828704;0
5439464;28203395;90;3;3;justicia;centro;28004;40.42442876347118;-3.699780992948696;dorm;shared room;10;2;1;10;14;98;420;1;14;1;1125;48;84;8;8;9;9;9;9;strict;1.97;40.42442876347118, -3.6997809929486962;0
6983569;8925490;100;1;1;justicia;centro;28004;40.42293466373018;-3.6947955925861486;apartment;private room;1;1;1;1;12;84;360;1;10;1;1125;10;84;9;8;9;9;9;8;flexible;0.47;40.42293466373018, -3.6947955925861486;0
2523493;7108328;96;26;26;justicia;centro;28004;40.42304280481663;-3.694682290891438;apartment;entire home/apt;2;1;0;1;55;385;1650;1;0;2;30;4;90;8;9;9;8;8;9;strict;0.11;40.42304280481663, -3.694682290891438;0
11994317;6250740;100;4;4;justicia;centro;28004;40.42449890392052;-3.698662255419287;apartment;entire home/apt;4;1;1;2;80;560;2400;2;15;2;1125;12;92;10;9;10;10;10;9;flexible;1.17;40.424498903920515, -3.698662255419287;0
12869712;34217435;99;13;13;universidad;centro;28004;40.427592216487945;-3.7038766320667817;apartment;entire home/apt;8;2;2;2;89;623;2670;2;25;1;1125;51;99;10;10;10;10;10;10;strict;4.75;40.427592216487945, -3.7038766320667817;1
551966;2659765;100;1;1;embajadores;centro;28005;40.4110335319093;-3.702098964573057;apartment;entire home/apt;4;1;1;2;65;455;1950;2;10;3;90;139;96;10;10;10;10;9;10;strict;2.45;40.4110335319093, -3.7020989645730573;0
1928731;5149901;100;2;2;embajadores;centro;28005;40.41048113752012;-3.708057240041182;apartment;entire home/apt;3;1;1;1;84;588;2520;2;20;1;60;105;96;10;10;10;10;10;10;moderate;2.59;40.410481137520115, -3.708057240041182;1
11726805;8986611;100;3;3;embajadores;centro;28005;40.40793937848092;-3.70829847282054;apartment;entire home/apt;4;1;1;2;65;455;1950;2;10;2;30;10;96;9;8;10;10;10;9;moderate;0.8;40.40793937848092, -3.70829847282054;0
9269457;28751808;100;1;1;embajadores;centro;28005;40.413672739604976;-3.702418262854745;apartment;entire home/apt;4;1;2;3;100;700;3000;1;15;1;3;0;94;10;10;10;10;10;9;flexible;1.0;40.413672739604976, -3.7024182628547453;0
6649079;11158986;100;8;8;embajadores;centro;28005;40.41257771250047;-3.7030257243127274;apartment;private room;2;0;1;1;31;217;930;1;5;3;1125;27;92;9;9;10;10;10;9;moderate;1.21;40.412577712500465, -3.7030257243127265;0
5291844;21980082;100;2;2;embajadores;centro;28005;40.407074230804106;-3.701527885326357;apartment;private room;1;1;1;1;20;140;600;1;0;2;1125;29;89;9;9;9;9;9;9;strict;1.14;40.407074230804106, -3.701527885326357;0
18104163;65068845;100;20;20;embajadores;centro;28005;40.40792359480403;-3.700681096369847;apartment;private room;1;1;0;1;41;287;1230;1;0;7;1125;0;94;10;10;10;10;10;9;strict;1.0;40.40792359480403, -3.7006810963698467;0
17495081;49149582;100;2;2;embajadores;centro;28005;40.409840749504;-3.709212163450047;apartment;entire home/apt;5;1;1;5;70;490;2100;2;15;2;30;1;100;10;10;10;10;10;10;moderate;1.0;40.409840749504, -3.709212163450047;0
5233769;27083429;100;2;2;embajadores;centro;28005;40.41240631744751;-3.705851447148492;apartment;entire home/apt;5;1;2;3;45;315;1350;2;18;2;1125;102;92;9;10;10;10;10;9;strict;3.92;40.41240631744751, -3.7058514471484916;0
3300064;16457137;100;2;2;embajadores;centro;28005;40.40896422148432;-3.706320391003634;apartment;entire home/apt;2;1;1;1;58;406;1740;2;0;2;1125;168;97;10;10;10;10;10;10;flexible;5.38;40.40896422148432, -3.706320391003634;1
1333854;3616523;100;4;4;embajadores;centro;28005;40.413658899207725;-3.706430694391853;apartment;entire home/apt;5;1;2;3;90;630;2700;2;20;3;1125;41;88;10;10;9;9;10;9;moderate;0.94;40.413658899207725, -3.7064306943918526;0
6673068;34925612;100;1;1;embajadores;centro;28005;40.4106600310111;-3.697369845415901;apartment;private room;1;1;1;1;29;203;870;1;0;1;15;63;98;10;10;10;10;10;10;strict;2.85;40.4106600310111, -3.6973698454159005;1
906590;4853170;100;1;1;embajadores;centro;28005;40.41022615690694;-3.698921310927258;apartment;entire home/apt;7;1;2;7;80;560;2400;2;28;2;1125;21;88;9;9;10;10;9;9;moderate;0.42;40.41022615690694, -3.698921310927258;0
13487940;64000917;100;1;1;embajadores;centro;28005;40.41010616204251;-3.702253144881016;apartment;entire home/apt;5;1;2;5;70;490;2100;4;8;1;1125;72;91;9;9;9;9;10;9;strict;7.35;40.41010616204251, -3.7022531448810163;0
14372320;88187977;100;2;2;embajadores;centro;28005;40.41144841616807;-3.699539597230994;apartment;entire home/apt;2;1;0;1;43;301;1290;1;0;2;1125;23;97;10;10;10;10;10;10;strict;4.69;40.41144841616807, -3.699539597230994;0
4377241;21694316;100;2;2;embajadores;centro;28005;40.41288202187141;-3.706148908555036;apartment;entire home/apt;7;2;2;5;119;833;3570;2;10;2;1125;68;90;9;10;9;10;10;9;strict;2.28;40.412882021871404, -3.7061489085550363;0
477464;1893660;91;3;3;embajadores;centro;28005;40.41041334302597;-3.70039072049725;apartment;entire home/apt;4;1;1;2;41;287;1230;2;10;3;330;63;76;8;8;9;9;9;8;moderate;1.08;40.41041334302597, -3.70039072049725;0
16598864;28786243;100;18;18;embajadores;centro;28005;40.4085846063231;-3.698796077863177;apartment;entire home/apt;4;1;2;2;75;525;2250;2;10;2;1125;9;100;10;10;10;10;10;10;strict;3.29;40.4085846063231, -3.698796077863177;1
2684726;13742566;100;2;2;cortes;centro;28014;40.41255268656936;-3.697895926501421;apartment;entire home/apt;2;1;0;1;55;385;1650;1;0;2;1125;118;92;9;9;10;10;10;9;moderate;3.27;40.41255268656936, -3.697895926501421;0
3094025;15600875;100;5;5;cortes;centro;28014;40.41403286660398;-3.7013017557353214;apartment;entire home/apt;4;1;1;1;47;329;1410;2;15;2;1125;146;92;9;10;10;10;10;9;moderate;4.26;40.41403286660398, -3.7013017557353223;0
1159972;4599639;100;18;18;cortes;centro;28014;40.412121155461584;-3.6948741519556303;apartment;entire home/apt;4;1;1;1;80;560;2400;2;10;3;1125;4;70;10;9;10;9;9;9;strict;0.14;40.412121155461584, -3.6948741519556303;0
18035697;109480432;100;3;3;cortes;centro;28014;40.41705214771951;-3.6961701133684937;apartment;entire home/apt;3;1;1;2;129;903;3870;1;0;5;1125;0;94;10;10;10;10;10;9;strict;1.0;40.41705214771951, -3.6961701133684937;0
15369917;31782573;100;1;1;cortes;centro;28014;40.41472631264078;-3.702572740554893;apartment;entire home/apt;2;1;1;1;98;686;2940;1;0;2;7;0;94;10;10;10;10;10;9;strict;1.0;40.41472631264078, -3.702572740554893;0
16322625;106809182;100;2;2;cortes;centro;28014;40.41546274559712;-3.695766843428901;apartment;private room;2;2;3;4;27;189;810;1;5;1;1125;26;98;10;10;10;10;10;10;strict;6.96;40.41546274559712, -3.6957668434289013;1
10160159;21514948;75;164;164;justicia;centro;28004;40.42170803300898;-3.698088609174986;condominium;entire home/apt;6;2;2;3;160;1120;4800;2;10;2;1125;1;100;10;10;8;10;10;10;strict;0.16;40.42170803300898, -3.698088609174986;0
11810151;21514948;75;164;164;justicia;centro;28004;40.420544933444106;-3.6995421505515385;apartment;entire home/apt;6;1;3;5;150;1050;4500;4;20;2;1125;6;100;10;10;10;10;10;9;strict;0.65;40.420544933444106, -3.6995421505515385;0
5781150;21514948;75;164;164;justicia;centro;28004;40.42768404558797;-3.699675690056135;apartment;entire home/apt;4;1;2;2;160;1120;4800;2;10;2;1125;4;95;10;10;10;10;10;10;strict;0.21;40.42768404558797, -3.699675690056135;0
2658189;1156753;50;1;1;almagro;chamberí;28010;40.43504089878882;-3.6909747850141024;apartment;private room;2;2;1;1;65;455;1950;1;0;2;30;0;94;10;10;10;10;10;9;strict;1.0;40.43504089878882, -3.6909747850141024;0
16663360;17991639;70;1;1;almagro;chamberí;28010;40.4334545066373;-3.69527152201538;apartment;private room;2;1;1;1;41;287;1230;1;0;3;1125;0;94;10;10;10;10;10;9;strict;1.0;40.433454506637304, -3.6952715220153802;0
6670334;32046323;100;68;68;almagro;chamberí;28010;40.43773066412848;-3.6969285583812153;apartment;entire home/apt;6;2;3;5;205;1435;6150;1;0;30;1125;1;100;10;10;10;10;10;8;strict;0.06;40.43773066412848, -3.6969285583812153;0
17186188;96795800;75;12;12;almagro;chamberí;28010;40.43441750860133;-3.692412504093731;apartment;entire home/apt;3;1;1;1;155;1085;4650;2;15;7;1125;0;94;10;10;10;10;10;9;strict;1.0;40.43441750860133, -3.692412504093731;0
3648849;11172003;100;10;10;almagro;chamberí;28010;40.42868363811039;-3.6943590902067567;bed & breakfast;private room;1;6;1;1;45;315;1350;1;45;1;1125;0;94;10;10;10;10;10;9;strict;1.0;40.42868363811039, -3.6943590902067567;0
7519381;1811513;100;1;1;rios rosas;chamberí;28003;40.44493236534503;-3.699490156499115;apartment;private room;2;1;1;1;49;343;1470;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.444932365345025, -3.699490156499115;0
16211033;40000182;62;1;1;rios rosas;chamberí;28003;40.43866662569326;-3.698839794944542;apartment;entire home/apt;2;1;0;1;40;280;1200;1;0;2;6;0;94;10;10;10;10;10;9;flexible;1.0;40.43866662569326, -3.698839794944542;0
15130141;7696081;80;1;1;rios rosas;chamberí;28003;40.44138420971948;-3.70039018471868;apartment;entire home/apt;2;1;1;2;75;525;2250;1;0;30;30;6;87;9;8;10;10;10;8;flexible;0.99;40.44138420971948, -3.70039018471868;0
11730375;8230953;100;1;1;rios rosas;chamberí;28003;40.44145763827317;-3.701383903095496;apartment;entire home/apt;4;1;1;2;52;364;1560;2;10;5;1125;4;95;10;9;10;10;9;10;strict;0.32;40.441457638273164, -3.7013839030954956;0
15909593;85612849;100;2;2;rios rosas;chamberí;28003;40.444172604768525;-3.698215279597485;apartment;entire home/apt;4;1;2;2;75;525;2250;3;12;4;15;20;99;10;10;10;10;10;10;moderate;5.26;40.444172604768525, -3.698215279597485;0
10707563;21634000;86;1;1;rios rosas;chamberí;28003;40.44010535306801;-3.7004172225866254;house;private room;2;1;1;1;20;140;600;1;10;4;1125;5;100;10;10;10;10;10;10;moderate;0.34;40.44010535306801, -3.7004172225866263;0
9676463;5227995;0;2;2;rios rosas;chamberí;28003;40.43968677094967;-3.6998990349231615;apartment;private room;4;1;1;2;70;490;2100;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.43968677094967, -3.6998990349231615;0
6036395;31191817;100;3;3;argüelles;moncloa - aravaca;28008;40.42109048237376;-3.714714430065268;apartment;entire home/apt;6;1;2;2;129;903;3870;4;25;2;1125;7;100;10;10;10;10;10;10;flexible;0.29;40.42109048237376, -3.7147144300652677;1
9291812;3566146;100;142;142;argüelles;moncloa - aravaca;28008;40.425060426099485;-3.712901538137257;apartment;entire home/apt;4;1;1;1;129;903;3870;2;0;3;1125;0;94;10;10;10;10;10;9;strict;1.0;40.425060426099485, -3.7129015381372565;0
15244440;31060944;100;3;3;argüelles;moncloa - aravaca;28008;40.42584521637125;-3.718551259938218;apartment;entire home/apt;4;2;2;2;180;1260;5400;1;0;4;1125;2;100;10;10;10;10;10;10;strict;0.36;40.42584521637125, -3.7185512599382182;1
5956969;29708842;100;3;3;argüelles;moncloa - aravaca;28008;40.42799682488548;-3.715932443994202;house;private room;1;1;1;1;25;175;750;1;0;1;1125;6;80;9;7;9;8;10;7;strict;0.26;40.427996824885476, -3.715932443994202;0
12925071;70925964;100;1;1;argüelles;moncloa - aravaca;28008;40.42188922292956;-3.715186050652685;apartment;private room;1;1;1;1;30;210;900;1;0;1;15;4;93;10;10;10;10;10;10;moderate;0.66;40.42188922292956, -3.7151860506526853;0
11861328;23289188;100;1;1;argüelles;moncloa - aravaca;28008;40.42374210434335;-3.711713703111196;apartment;entire home/apt;3;1;1;1;200;1400;6000;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.42374210434335, -3.7117137031111955;0
785834;124972;100;6;6;argüelles;moncloa - aravaca;28008;40.42965893212029;-3.721323887725769;bed & breakfast;private room;1;4;1;1;20;140;600;1;0;10;160;11;98;9;10;10;10;10;8;flexible;0.21;40.42965893212029, -3.721323887725769;0
15195520;96147078;100;30;30;argüelles;moncloa - aravaca;28008;40.42509320632936;-3.712771080442145;apartment;shared room;10;1;1;10;11;77;330;1;15;1;1125;3;67;6;7;9;10;9;6;strict;1.18;40.42509320632936, -3.7127710804421445;0
6008204;31191817;100;3;3;argüelles;moncloa - aravaca;28008;40.42118860814709;-3.715049482169132;apartment;entire home/apt;6;1;2;2;129;903;3870;4;25;2;1125;7;100;10;10;10;10;10;10;moderate;0.29;40.42118860814709, -3.715049482169132;1
13093811;10574072;100;1;1;argüelles;moncloa - aravaca;28008;40.43037440863262;-3.721229971208392;apartment;private room;1;0;1;1;20;140;600;1;0;4;30;2;100;10;10;10;10;9;10;flexible;0.26;40.43037440863262, -3.721229971208392;0
10316127;53081132;100;1;1;pueblo nuevo;ciudad lineal;28017;40.43433778238496;-3.6420619238317657;apartment;entire home/apt;3;1;1;2;41;287;1230;1;10;1;1125;75;91;10;10;10;10;8;9;moderate;5.01;40.43433778238496, -3.6420619238317657;0
16786884;85500858;100;2;2;quintana;ciudad lineal;28027;40.43652000450447;-3.6426042188737062;apartment;shared room;1;1;1;1;20;140;600;1;0;2;4;1;100;10;10;10;10;10;10;flexible;0.71;40.436520004504466, -3.6426042188737067;0
6765383;35268271;100;1;1;quintana;ciudad lineal;28027;40.43373276245922;-3.651345053756089;apartment;entire home/apt;4;1;2;3;55;385;1650;2;10;2;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.43373276245922, -3.6513450537560885;0
9785756;5905260;100;4;4;concepción;ciudad lineal;28027;40.43422687512086;-3.658587732759452;apartment;private room;1;1;1;1;25;175;750;1;10;1;1125;12;93;10;10;10;10;9;9;moderate;0.74;40.43422687512086, -3.6585877327594516;0
5529325;28674608;100;1;1;concepción;ciudad lineal;28027;40.44124863070655;-3.6434322954935303;apartment;private room;2;1;1;1;15;105;450;1;10;1;1000;62;92;10;10;9;9;9;10;moderate;2.45;40.441248630706546, -3.6434322954935308;0
7041410;36922710;100;1;1;san pascual;ciudad lineal;28027;40.44254795316978;-3.650888171196092;apartment;private room;2;1;1;1;30;210;900;1;10;1;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.44254795316978, -3.650888171196092;0
4058513;17601566;40;2;2;san pascual;ciudad lineal;28027;40.44115528011295;-3.649945249952672;apartment;entire home/apt;4;1;2;3;54;378;1620;2;20;1;1125;8;95;10;10;9;10;9;9;moderate;0.96;40.44115528011295, -3.6499452499526717;0
7187970;37651860;100;1;1;piovera;hortaleza;28043;40.4559390803635;-3.6279129189026578;house;private room;2;1;1;2;30;210;900;1;15;2;30;27;97;10;10;10;10;9;10;moderate;1.33;40.4559390803635, -3.6279129189026578;1
15061803;2169208;100;2;2;canillas;hortaleza;28043;40.465383242774855;-3.634941722959569;condominium;private room;2;1;1;1;26;182;780;1;19;1;1125;7;97;10;10;10;10;9;9;strict;1.67;40.465383242774855, -3.634941722959569;0
15629696;46726436;100;1;1;canillas;hortaleza;28043;40.46474283461547;-3.657397975961994;apartment;private room;1;1;1;1;40;280;1200;1;0;2;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.46474283461547, -3.657397975961994;0
17478205;12770659;100;2;2;pinar del rey;hortaleza;28033;40.47068222533031;-3.652301640460733;apartment;private room;1;1;1;1;18;126;540;1;10;1;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.47068222533031, -3.6523016404607334;0
